Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
27,* Oskar Sunnefeldt,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
28,* Franko Lastro,1,0,0.0,1,33.33,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
33,* Ymir Örn Gislason,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
40,* Elias Newel,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
77,* David Schmidt,3,0,0.0,3,75.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
4,* Stephan Seitz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
6,* Marek Nissen,3,0,0.0,3,60.0,3,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
7,* Yannik Bialowas,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
8,* Sander Andreassen Øverjordet,3,0,0.0,3,50.0,1,0,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
10,* Florian Scheerer,1,0,0.0,1,33.33,0,0,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
21,* Christopher Bissel,2,0,0.0,2,66.67,2,0,2,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
22,* Klemen Ferlin,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
27,* Antonio Metzner,3,0,0.0,3,60.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
28,* Jonathan Svensson,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
33,* Nikolai Link,0,0,0.0,0,0.0,0,1,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
44,* Christoph Steinert,3,0,0.0,3,75.0,0,0,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
55,* Tobias Wagner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
67,* Hampus Olsson,4,0,0.0,4,66.67,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
95,* Tim Gömmel,3,3,75.0,0,75.0,0,0,0,0,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
96,* Khalifa Ghedbane,0,0,0.0,0,0.0,1,0,0,0,0,8,33.33,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
99,* Stefan Bauer,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,HC Erlangen,"13.09.2024, 19:00
Zuschauerzahl: 5376"
1,* Matija Spikic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
4,* Filip Vistorop,1,0,0.0,1,25.0,1,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
5,* Timothy Reichmuth,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
11,* Gian Attenhofer,2,2,50.0,0,50.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
12,* Silvio Heinevetter,0,0,0.0,0,0.0,0,0,0,0,0,8,25.81,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
14,* Peter Walz,1,0,0.0,1,100.0,0,1,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
15,* Simone Mengon,3,0,0.0,3,75.0,2,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
17,* Marko Grgic,4,1,100.0,3,50.0,9,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
21,* Moritz Ende,7,0,0.0,7,100.0,0,0,1,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
27,* Philipp Meyer,3,0,0.0,3,100.0,0,0,0,2,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
34,* Rok Maric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
39,* Malte Donker,1,0,0.0,1,100.0,1,0,0,2,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
47,* Dustin Kraus,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
52,* Justin Kurch,1,0,0.0,1,100.0,0,0,0,2,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
82,* Ivan Snajder,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
95,* Alexander Saul,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,ThSV Eisenach,"13.09.2024, 19:00
Zuschauerzahl: 5376"
3,* Nikola Vlahovic,3,0,0.0,3,100.0,1,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
5,* Julius Kühn,2,0,0.0,2,40.0,2,2,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
7,* Dominik Claus,3,0,0.0,3,50.0,1,0,1,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
10,* Tom Wolf,0,0,0.0,0,0.0,2,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
12,* Filip Baranasic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
13,* Juan de la Peña,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
14,* Fynn-Luca Nicolaus,1,1,100.0,0,100.0,1,0,0,1,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
16,* Fredrik Genz,0,0,0.0,0,0.0,0,0,0,0,0,13,29.55,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
18,* Fabian Wiederstein,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
19,* Gonzalo Perez Arce,2,2,100.0,0,66.67,0,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
20,* Paco Barthe,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
29,* Moritz Strosack,5,0,0.0,5,100.0,0,0,1,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
31,* Alexander Pfeifer,3,0,0.0,3,50.0,0,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
36,* Jonathan Fischer,4,0,0.0,4,57.14,1,0,0,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
41,* Till Hermann,1,0,0.0,1,50.0,2,0,2,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
64,* Maximilian Hejny,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,Home,SG BBM Bietigheim,"14.09.2024, 19:00
Zuschauerzahl: 3444"
1,* Mikael  Appelgren,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
5,* Ivan Martinovic,11,5,100.0,6,84.62,3,0,1,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
8,* Tim Nothdurft,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
9,* Steven Plucnar Jacobsen,2,0,0.0,2,40.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
10,* Juri Knorr,8,0,0.0,8,72.73,2,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
11,* Arnór Snær Óskarsson,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
13,* Sebastian Heymann,1,0,0.0,1,50.0,0,1,0,4,2,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
15,* David Móré,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
22,* Gustav Davidsson,1,0,0.0,1,33.33,1,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
24,* Patrick Groetzki,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
25,* Olle Forsell Schefvert,2,0,0.0,2,100.0,3,1,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
29,* David Späth,0,0,0.0,0,0.0,3,0,0,0,0,21,46.67,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
42,* Jon Lindenchrone Andersen,4,0,0.0,4,66.67,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
80,* Jannik Kohlbacher,1,0,0.0,1,25.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"14.09.2024, 19:00
Zuschauerzahl: 3444"
1,* Johannes Bitter,0,0,0.0,0,0.0,0,0,0,0,0,2,10.53,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
4,* Andreas Magaard,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
7,* Leif Tissier,2,0,0.0,2,100.0,3,1,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
9,* Jacob Arenth Lassen,5,0,0.0,5,50.0,2,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
13,* Niklas Weller,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
15,* Dominik Axmann,4,0,0.0,4,80.0,0,0,0,2,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
21,* Frederik Bo Andersen,7,2,66.67,5,77.78,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
24,* Alexander Hartwig,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
31,* Levin Unbehaun,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
32,* Finn Knaack,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
33,* Moritz Sauter,1,0,0.0,1,33.33,2,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
51,* Casper Mortensen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
55,* Azat Valiullin,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,Handball Sport Verein Hamburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
1,* Sergey Hernández Ferrer,0,0,0.0,0,0.0,0,0,0,0,0,7,22.58,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
3,* Isak Persson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
6,* Matthias Musche,9,0,0.0,9,90.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
8,* Manuel Zehnder,3,0,0.0,3,100.0,1,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
9,* Tim Zechel,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
10,* Gisli Thorgeir Kristjansson,1,0,0.0,1,33.33,5,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
11,* Daniel Pettersson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
14,* Omar Ingi Magnusson,5,4,100.0,1,83.33,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
15,* Antonio Serradilla Cuenca,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
20,* Philipp Weber,5,0,0.0,5,100.0,2,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
21,* Albin Lagergren,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
22,* Lukas Mertens,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
23,* Magnus Saugstrup,3,0,0.0,3,100.0,1,0,0,1,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
24,* Christian O'Sullivan,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
34,* Michael Damgaard,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
80,* Nikola Portner,0,0,0.0,0,0.0,0,0,0,0,0,1,50.0,Away,SC Magdeburg,"15.09.2024, 15:00
Zuschauerzahl: 4481"
1,* Dominik Kuzmanović,0,0,0.0,0,0.0,1,0,0,0,0,5,22.73,Home,VfL Gummersbach,"15.09.2024, 16:30"
4,* Ellidi Snaer Vidarsson,4,0,0.0,4,80.0,0,0,1,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
5,* Tilen Kodrin,3,0,0.0,3,100.0,0,1,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
6,* Milos Vujovic,3,2,100.0,1,75.0,0,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
7,* Julian Köster,3,0,0.0,3,50.0,1,2,0,1,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
8,* Lukas Blohme,4,0,0.0,4,100.0,1,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
11,* Mathis Häseler,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
14,* Teitur Örn Einarsson,3,0,0.0,3,27.27,3,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
15,* Miro Schluroff,3,0,0.0,3,100.0,2,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
16,* Bertram Obling,0,0,0.0,0,0.0,0,0,0,0,0,5,29.41,Home,VfL Gummersbach,"15.09.2024, 16:30"
19,* Giorgi Tskhovrebadze,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
22,* Kentin Mahé,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
23,* Ole Pregler,0,0,0.0,0,0.0,4,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
27,* Kristjan Horzen,4,0,0.0,4,80.0,1,0,0,0,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
66,* Stepan Zeman,0,0,0.0,0,0.0,0,2,0,1,0,0,0.0,Home,VfL Gummersbach,"15.09.2024, 16:30"
1,* Constantin  Möstl,0,0,0.0,0,0.0,0,0,0,0,0,12,32.43,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
2,* Lukas Hutecek,3,0,0.0,3,50.0,5,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
3,* Nicolai Theilinger,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
4,* Samuel Zehnder,3,3,100.0,0,100.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
5,* Jan Brosch,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
7,* Ben Connar Battermann,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
8,* Frederik Simak,1,0,0.0,1,100.0,0,1,0,1,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
14,* Bobby Schagen,2,0,0.0,2,50.0,1,0,1,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
21,* Leve Carstensen,4,0,0.0,4,100.0,0,0,1,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
23,* Tim Suton,7,0,0.0,7,100.0,1,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
25,* Niels Gerardus Versteijnen,4,0,0.0,4,44.44,1,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
28,* Hendrik Wagner,2,0,0.0,2,40.0,1,0,0,1,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
37,* Frederik Puls,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
39,* Meeno Carstensen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
99,* Urh Kastelic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TBV Lemgo Lippe,"15.09.2024, 16:30"
5,* Rasmus Meyer Ejlersen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
7,* Dominik Mappes,2,0,0.0,2,40.0,1,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
10,* Zolt  Krakovszki,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
11,* Till Klimpke,0,0,0.0,0,0.0,0,0,0,0,0,3,13.64,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
12,* Anadin Suljakovic,0,0,0.0,0,0.0,0,0,0,0,0,3,21.43,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
14,* Vladimir Vranjes,1,0,0.0,1,100.0,0,0,0,2,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
17,* Noel Hoepfner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
18,* Lukas Becher,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
19,* Philipp Ahouansou,7,0,0.0,7,70.0,0,0,1,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
22,* Jona Schoch,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
25,* Justin Müller,4,0,0.0,4,66.67,1,0,0,1,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
33,* Georg Löwen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
42,* Nemanja Zelenovic,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
50,* Lion Zacharias,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
75,* Domen Novak,3,2,100.0,1,100.0,1,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
77,* Stefan Cavor,5,0,0.0,5,100.0,3,0,0,0,0,0,0.0,Home,HSG Wetzlar,"15.09.2024, 16:30
Zuschauerzahl: 4275"
4,* Adam Nyfjäll,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
9,* Vilhelm Poulsen,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
10,* Renars Uscins,7,0,0.0,7,87.5,1,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
16,* Simon Gade,0,0,0.0,0,0.0,3,0,0,0,0,8,36.36,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
19,* Marius Steinhauser,6,2,50.0,4,66.67,1,0,1,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
22,* Marian Michalczik,0,0,0.0,0,0.0,4,0,0,1,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
23,* Uladzislau Kulesh,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
26,* Jonathan Edvardsson,3,0,0.0,3,75.0,4,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
28,* Maximilian  Gerbl,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
35,* Joel Birlehm,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
39,* Lukas Stutzke,2,0,0.0,2,100.0,2,0,0,1,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
42,* Martin Hanne,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
44,* Thomas Alfred Solstad,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
54,* Justus Fischer,9,1,100.0,8,100.0,0,1,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
56,* Hannes Feise,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
74,* Vincent Büchner,5,0,0.0,5,71.43,1,0,1,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"15.09.2024, 16:30
Zuschauerzahl: 4275"
1,* Luca Krivokapic,0,0,0.0,0,0.0,0,0,0,0,0,1,10.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
2,* Nico Bacani,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
5,* Jorge Serrano Villalobos,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
6,* Daniel Fernandez Jimenez,1,1,100.0,0,100.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
8,* Nico Schöttle,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
9,* Gianfranco Pribetic,5,0,0.0,5,62.5,0,0,1,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
11,* Bruno Reguart Massana,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
13,* Achilleas Toskas,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
14,* Ante Ivankovic,4,0,0.0,4,57.14,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
16,* Miljan Vujovic,0,0,0.0,0,0.0,0,0,0,1,0,10,25.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
17,* Samuel Röthlisberger,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"15.09.2024, 16:30
Zuschauerzahl: 5874"
